CustomerID,Age,Gender,Category,ItemPurchased,Amount,Season,PaymentMethod,ItemRating,DiscountApplied(%),PreviousPurchases
4285,67,Female,Womens Clothing,Dress,122.67,Autumn,Card,3.6,24,7
4286,56,Female,Womens Clothing,Jeans,81.62,Spring,Card,4.1,22,6
4287,51,Female,Groceries,Snacks,50.86,Summer,Cash on Delivery,3.4,20,5
4288,42,Female,Footwear,Formal Shoes,50.03,Spring,Cash on Delivery,4.1,12,6
4289,46,Male,Footwear,Formal Shoes,140.4,Winter,Card,3.5,18,9
4290,29,Female,Beauty,Perfume,52.2,Winter,Card,4.3,6,3
4291,67,Male,Sports,Dumbbells,161.67,Spring,Card,2.8,10,5
4292,61,Male,Sports,Dumbbells,116.32,Autumn,Card,3.6,16,3
4293,63,Female,Beauty,Skincare Kit,88.46,Winter,Cash on Delivery,4.2,18,4
4294,20,Male,Mens Clothing,T-Shirt,175.64,Summer,Card,4,21,8
4295,68,Female,Footwear,Sandals,109.35,Summer,Card,4.2,15,5
4296,41,Female,Home,Lamp,63.09,Autumn,Card,4.1,20,5
4297,66,Male,Mens Clothing,T-Shirt,177.68,Winter,Card,4.6,22,6
4298,53,Male,Sports,Football,203.97,Spring,Card,3.8,6,3
4299,66,Male,Footwear,Sandals,55.18,Spring,Cash on Delivery,5,16,8
4300,58,Female,Beauty,Perfume,120.91,Winter,Card,4.2,18,4
4301,65,Female,Footwear,Sneakers,107.79,Summer,Card,3.9,12,6
4302,22,Female,Beauty,Skincare Kit,88.76,Spring,Card,4,21,8
4303,41,Male,Sports,Dumbbells,131.51,Winter,Card,3.4,14,7
4304,54,Male,Home,Kitchen Set,58.82,Summer,Cash on Delivery,3.8,23,9
4305,62,Male,Mens Clothing,T-Shirt,184.53,Winter,Card,4.2,28,9
4306,65,Male,Electronics,Smart Watch,2803.45,Spring,Card,3.1,12,1
4307,54,Female,Accessories,Wallet,91.94,Autumn,Card,3.6,16,3
4308,45,Male,Home,Curtains,130.45,Winter,Card,4.5,14,7
4309,34,Male,Home,Lamp,225,Summer,Card,3.2,14,2
4310,32,Male,Footwear,Sandals,237.39,Autumn,Card,5,24,7
4311,52,Female,Accessories,Sunglasses,36.25,Winter,Cash on Delivery,4,17,6
4312,53,Male,Footwear,Formal Shoes,70.21,Spring,Card,3,8,4
4313,38,Female,Womens Clothing,Dress,136.24,Winter,Card,3.9,8,4
4314,44,Female,Womens Clothing,Skirt,159.32,Autumn,Card,4.3,10,5
4315,27,Male,Home,Curtains,105.26,Winter,Card,3.7,15,5
4316,55,Female,Home,Lamp,214.41,Winter,Card,3.7,11,3
4317,42,Female,Womens Clothing,Skirt,101.15,Autumn,Card,2.6,12,6
4318,39,Female,Groceries,Rice Pack,23.86,Summer,Cash on Delivery,3.7,14,7
4319,38,Male,Footwear,Sneakers,206.88,Winter,Card,4.5,23,9
4320,33,Female,Womens Clothing,Jeans,152.85,Winter,Card,2.9,17,6
4321,41,Female,Womens Clothing,Top,131.57,Summer,Card,5,9,2
4322,46,Male,Sports,Football,61.71,Autumn,Card,4.8,18,4
4323,33,Female,Sports,Yoga Mat,146.32,Autumn,Card,3.9,14,2
4324,30,Male,Sports,Football,176.43,Autumn,Card,3.9,10,5
4325,40,Male,Footwear,Sneakers,180.35,Autumn,Card,3.5,10,5
4326,31,Female,Home,Lamp,46.08,Autumn,Card,3,17,6
4327,52,Female,Beauty,Makeup Set,89.09,Autumn,Cash on Delivery,4.4,12,6
4328,65,Female,Sports,Yoga Mat,100.42,Autumn,Card,3.8,22,6
4329,48,Male,Mens Clothing,T-Shirt,89.83,Summer,Card,4.1,20,5
4330,54,Male,Electronics,Mobile Phone,970.58,Summer,Card,4.7,18,9
4331,33,Male,Electronics,Laptop,1987.37,Summer,Card,3.9,14,2
4332,56,Male,Electronics,Smart Watch,2918.5,Winter,Card,2.8,15,5
4333,41,Female,Sports,Yoga Mat,25.82,Summer,Card,4.4,16,3
4334,65,Male,Footwear,Formal Shoes,72.74,Winter,Card,3,12,6
4335,32,Female,Beauty,Skincare Kit,139.7,Summer,Card,3.1,20,5
4336,49,Female,Footwear,Formal Shoes,59.06,Spring,Cash on Delivery,2.9,14,7
4337,61,Male,Sports,Football,101.88,Spring,Card,3.9,11,3
4338,54,Male,Sports,Football,92.18,Spring,Card,3.3,11,3
4339,50,Female,Sports,Football,118.5,Summer,Card,4.6,20,10
4340,61,Male,Electronics,Mobile Phone,1079.34,Autumn,Card,3.6,26,8
4341,60,Female,Beauty,Perfume,65.44,Autumn,Cash on Delivery,5,16,3
4342,42,Female,Beauty,Skincare Kit,25.79,Winter,Cash on Delivery,4,8,4
4343,45,Female,Footwear,Sandals,50.12,Winter,Cash on Delivery,3.3,9,2
4344,28,Male,Sports,Yoga Mat,131.99,Winter,Card,4,23,9
4345,53,Female,Footwear,Sandals,56.27,Spring,Cash on Delivery,3.3,16,8
4346,59,Male,Electronics,Laptop,639.17,Winter,Card,3.9,16,8
4347,42,Female,Footwear,Formal Shoes,56.5,Spring,Card,4.1,8,4
4348,69,Female,Sports,Football,49.1,Summer,Cash on Delivery,3,22,6
4349,70,Female,Accessories,Wallet,27.04,Winter,Card,3.9,16,3
4350,69,Male,Footwear,Sneakers,116.04,Winter,Card,3.3,17,6
4351,21,Female,Sports,Yoga Mat,130.7,Autumn,Card,3.5,10,5
4352,23,Male,Electronics,Mobile Phone,1990.13,Spring,Card,4.1,10,0
4353,59,Female,Footwear,Sneakers,198.56,Summer,Card,3.4,10,5
4354,68,Female,Accessories,Sunglasses,116.6,Winter,Card,3.4,16,3
4355,41,Male,Mens Clothing,Shirt,143.78,Winter,Card,3.6,24,12
4356,22,Male,Footwear,Formal Shoes,72.51,Spring,Cash on Delivery,3.7,11,3
4357,20,Male,Footwear,Formal Shoes,238.67,Spring,Card,4.1,12,6
4358,52,Male,Mens Clothing,Shirt,164.35,Winter,Card,4.1,4,2
4359,69,Male,Electronics,Headphones,1339.11,Autumn,Card,3.5,9,2
4360,42,Male,Sports,Dumbbells,198.2,Autumn,Card,3.3,8,4
4361,37,Male,Groceries,Cooking Oil,62.87,Summer,Cash on Delivery,3.5,14,7
4362,29,Female,Womens Clothing,Dress,150.07,Spring,Card,3.9,19,7
4363,51,Male,Groceries,Cooking Oil,71.54,Winter,Cash on Delivery,3.5,16,3
4364,26,Female,Womens Clothing,Skirt,43.22,Spring,Cash on Delivery,2.9,2,1
4365,49,Male,Footwear,Sandals,173.46,Autumn,Card,3.8,22,6
4366,47,Male,Home,Lamp,286.8,Spring,Card,5,19,7
4367,30,Male,Mens Clothing,Jacket,83.11,Autumn,Card,3.6,14,2
4368,22,Female,Beauty,Perfume,27.57,Spring,Cash on Delivery,4.1,14,7
4369,46,Female,Footwear,Sneakers,208.33,Winter,Card,3.9,8,4
4370,57,Female,Womens Clothing,Dress,43.06,Winter,Card,5,20,5
4371,63,Female,Groceries,Beverages,42.76,Autumn,Cash on Delivery,4.3,24,7
4372,54,Male,Mens Clothing,Jacket,80.56,Summer,Card,4,26,8
4373,32,Female,Womens Clothing,Skirt,59.17,Winter,Card,3,12,6
4374,69,Male,Groceries,Rice Pack,58.67,Winter,Cash on Delivery,4.7,28,9
4375,65,Male,Electronics,Laptop,2600.47,Autumn,Card,2.1,13,4
4376,57,Female,Womens Clothing,Skirt,54.73,Autumn,Cash on Delivery,3.7,22,11
4377,27,Male,Footwear,Sandals,66.29,Autumn,Cash on Delivery,3,11,3
4378,40,Female,Womens Clothing,Jeans,65.43,Spring,Card,3.6,14,2
4379,62,Male,Sports,Yoga Mat,50.26,Winter,Cash on Delivery,2.8,19,7
4380,27,Female,Beauty,Makeup Set,125.15,Summer,Card,3.9,18,4
4381,62,Male,Footwear,Sneakers,166.81,Winter,Card,4.6,28,9
4382,46,Female,Womens Clothing,Skirt,141.45,Summer,Card,5,14,7
4383,60,Male,Footwear,Sneakers,167.45,Spring,Card,4.4,5,0
4384,62,Male,Footwear,Formal Shoes,151.56,Spring,Card,4.1,13,4
4385,49,Male,Mens Clothing,T-Shirt,49.58,Autumn,Cash on Delivery,4.6,21,8
4386,21,Female,Footwear,Formal Shoes,170.32,Spring,Card,4.8,21,8
4387,25,Female,Accessories,Sunglasses,30.47,Winter,Card,4.5,20,5
4388,50,Male,Groceries,Rice Pack,10.5,Winter,Cash on Delivery,4.5,26,8
4389,63,Male,Electronics,Headphones,2558.44,Spring,Card,4.2,6,3
4390,58,Female,Womens Clothing,Jeans,32.71,Spring,Cash on Delivery,3.4,17,6
4391,25,Male,Sports,Football,203.65,Summer,Card,4.7,26,13
4392,66,Female,Home,Kitchen Set,186.33,Summer,Card,3.9,12,6
4393,63,Female,Sports,Yoga Mat,154.41,Autumn,Card,3.5,16,3
4394,70,Female,Beauty,Perfume,105.45,Autumn,Card,3.2,16,3
4395,28,Female,Groceries,Snacks,71.26,Autumn,Card,3.6,11,3
4396,28,Female,Footwear,Sneakers,210.09,Summer,Card,4.4,24,7
4397,36,Female,Beauty,Perfume,28.51,Spring,Card,2.9,16,3
4398,47,Female,Beauty,Skincare Kit,108.76,Spring,Card,3.7,6,3
4399,25,Female,Footwear,Sneakers,248.94,Autumn,Card,2.5,18,4
4400,55,Male,Mens Clothing,Shirt,178.99,Spring,Card,5,8,4
4401,22,Female,Groceries,Snacks,64.91,Spring,Cash on Delivery,2.9,15,5
4402,55,Male,Electronics,Smart Watch,1774.32,Summer,Card,4,26,8
4403,25,Male,Mens Clothing,Shirt,173.88,Spring,Card,4.4,21,8
4404,34,Male,Sports,Dumbbells,130.83,Spring,Card,3.6,20,5
4405,39,Female,Accessories,Wallet,47.44,Summer,Card,3.8,15,5
4406,65,Male,Mens Clothing,Jeans,76.94,Spring,Card,3.9,16,8
4407,51,Female,Footwear,Sneakers,79.66,Autumn,Card,3.8,2,1
4408,52,Male,Footwear,Sneakers,91.9,Winter,Cash on Delivery,2.5,8,4
4409,48,Female,Footwear,Sandals,146.85,Spring,Card,3.5,11,3
4410,25,Female,Accessories,Handbag,100.99,Autumn,Card,3.5,19,7
4411,35,Male,Electronics,Laptop,2272.7,Winter,Card,2.3,14,7
4412,42,Male,Electronics,Mobile Phone,783.29,Winter,Card,3.6,20,5
4413,46,Male,Sports,Yoga Mat,125.6,Spring,Card,1.8,10,5
4414,21,Male,Footwear,Formal Shoes,151.15,Summer,Card,4.2,9,2
4415,22,Female,Beauty,Makeup Set,116.28,Summer,Card,4.2,12,6
4416,53,Female,Groceries,Snacks,46.85,Winter,Cash on Delivery,3,18,4
4417,26,Male,Electronics,Smart Watch,2162.23,Spring,Card,4.1,4,2
4418,29,Male,Mens Clothing,Jacket,99.56,Spring,Card,3,20,5
4419,22,Male,Electronics,Laptop,2633.36,Spring,Card,4.2,18,4
4420,63,Female,Accessories,Sunglasses,132.84,Autumn,Card,4.1,20,5
4421,20,Female,Footwear,Sandals,161.07,Spring,Card,3.7,8,4
4422,50,Female,Beauty,Perfume,35.9,Autumn,Card,4.4,18,9
4423,54,Female,Womens Clothing,Dress,41.24,Autumn,Cash on Delivery,3.4,19,7
4424,45,Male,Sports,Dumbbells,160.08,Summer,Card,3.9,17,6
4425,59,Female,Accessories,Wallet,152.97,Winter,Card,3.5,17,6
4426,43,Female,Womens Clothing,Skirt,71.83,Summer,Cash on Delivery,4.1,12,6
4427,21,Female,Accessories,Handbag,95.84,Autumn,Cash on Delivery,4.3,22,6
4428,62,Male,Home,Curtains,38.66,Winter,Cash on Delivery,3.6,8,4
4429,44,Male,Electronics,Smart Watch,1769.68,Spring,Card,4.8,20,5
4430,44,Female,Footwear,Formal Shoes,103.11,Winter,Card,3.1,15,5
4431,45,Female,Footwear,Formal Shoes,118.28,Winter,Card,4,10,5
4432,37,Female,Accessories,Wallet,162.7,Winter,Card,3.5,19,7
4433,49,Male,Sports,Yoga Mat,75.76,Summer,Cash on Delivery,4.5,15,5
4434,63,Male,Sports,Dumbbells,234.8,Spring,Card,3.1,16,3
4435,25,Female,Footwear,Sandals,107.61,Summer,Card,4.8,17,6
4436,44,Male,Sports,Football,150.15,Spring,Card,3.5,20,5
4437,36,Male,Sports,Dumbbells,97.03,Summer,Card,3.4,6,3
4438,44,Female,Sports,Yoga Mat,129.12,Summer,Card,5,20,5
4439,31,Female,Footwear,Sandals,75.93,Autumn,Card,3.5,18,4
4440,46,Female,Womens Clothing,Top,181.75,Winter,Card,4.3,8,4
4441,43,Male,Electronics,Mobile Phone,1217.08,Spring,Card,4.6,20,5
4442,23,Female,Footwear,Sneakers,241.42,Spring,Card,5,8,4
4443,58,Male,Electronics,Laptop,1944.24,Spring,Card,2.7,22,6
4444,22,Male,Sports,Yoga Mat,48.39,Summer,Cash on Delivery,4,4,2
4445,63,Female,Accessories,Sunglasses,107.47,Autumn,Card,2.2,12,1
4446,62,Male,Electronics,Headphones,1763.47,Autumn,Card,4,20,5
4447,69,Female,Womens Clothing,Dress,159.98,Winter,Card,2.9,24,7
4448,36,Male,Groceries,Cooking Oil,60.71,Winter,Cash on Delivery,4.5,16,3
4449,46,Female,Home,Lamp,118.81,Autumn,Card,4.1,16,3
4450,53,Male,Sports,Football,115.93,Summer,Card,3,6,3
4451,20,Female,Beauty,Perfume,109.6,Winter,Card,4.4,16,8
4452,48,Male,Footwear,Formal Shoes,197.83,Autumn,Card,3.4,17,6
4453,29,Female,Footwear,Sneakers,68.82,Summer,Card,3.6,0,0
4454,43,Male,Mens Clothing,T-Shirt,112.21,Summer,Card,4.1,12,6
4455,37,Male,Footwear,Sandals,75.17,Autumn,Card,2.9,11,3
4456,49,Male,Electronics,Headphones,2429.83,Winter,Card,2.9,18,9
4457,38,Male,Electronics,Headphones,1961.17,Summer,Card,2.9,26,8
4458,41,Female,Footwear,Sandals,119.89,Winter,Card,3.6,11,3
4459,25,Female,Groceries,Cooking Oil,78.32,Winter,Cash on Delivery,4.6,24,7
4460,55,Male,Electronics,Mobile Phone,1710.6,Autumn,Card,4,16,3
4461,47,Female,Footwear,Sandals,148.86,Autumn,Card,3.4,16,3
4462,70,Male,Home,Curtains,194.65,Summer,Card,3.3,12,6
4463,59,Female,Beauty,Perfume,58.65,Autumn,Cash on Delivery,3.3,12,6
4464,21,Female,Footwear,Sandals,228.61,Autumn,Card,2.5,10,5
4465,62,Male,Electronics,Mobile Phone,2057.65,Spring,Card,4.1,24,7
4466,25,Female,Footwear,Sandals,138.83,Summer,Card,3.8,20,5
4467,23,Male,Mens Clothing,Shirt,106.76,Summer,Card,4.5,20,5
4468,62,Male,Electronics,Headphones,2593.67,Autumn,Card,2.9,10,5
4469,30,Male,Mens Clothing,Jacket,195.55,Spring,Card,3.9,18,4
4470,69,Male,Home,Kitchen Set,127.32,Spring,Card,3.5,4,2
4471,29,Male,Footwear,Formal Shoes,86.48,Spring,Card,3.7,11,3
4472,21,Female,Beauty,Skincare Kit,109.66,Winter,Card,3.5,16,8
4473,57,Female,Accessories,Handbag,63.39,Winter,Cash on Delivery,4,17,6
4474,61,Female,Womens Clothing,Top,198.86,Winter,Card,3.5,15,5
4475,29,Female,Beauty,Makeup Set,143.68,Spring,Card,3.5,11,3
4476,44,Male,Electronics,Mobile Phone,605.68,Summer,Card,3,20,5
4477,24,Female,Footwear,Formal Shoes,52.58,Autumn,Cash on Delivery,2.4,13,4
4478,51,Male,Sports,Yoga Mat,179.61,Autumn,Card,2.9,9,2
4479,35,Female,Womens Clothing,Dress,170.61,Spring,Card,4.3,24,7
4480,61,Male,Mens Clothing,Shirt,124.26,Summer,Card,3.6,15,5
4481,54,Female,Womens Clothing,Top,102.38,Autumn,Card,4.8,6,3
4482,31,Male,Mens Clothing,Jeans,129.77,Autumn,Card,3.3,11,3
4483,31,Male,Sports,Football,107.4,Spring,Card,3.2,15,5
4484,56,Male,Electronics,Mobile Phone,1554.91,Autumn,Card,2.8,7,1
4485,66,Female,Womens Clothing,Top,131.11,Autumn,Card,3,20,10
4486,38,Male,Mens Clothing,Jacket,52.09,Winter,Card,4.2,14,2
4487,25,Male,Sports,Dumbbells,130.23,Summer,Card,4.7,16,3
4488,44,Male,Sports,Football,125.56,Summer,Card,3.2,12,1
4489,60,Female,Footwear,Sneakers,76.16,Winter,Card,4.7,13,4
4490,50,Male,Mens Clothing,T-Shirt,37.53,Winter,Card,3.5,8,4
4491,51,Male,Mens Clothing,T-Shirt,100.29,Winter,Card,3.5,14,7
4492,26,Male,Electronics,Laptop,1336.49,Winter,Card,3.8,9,2
4493,23,Male,Home,Kitchen Set,207.75,Winter,Card,4.9,17,6
4494,25,Female,Home,Lamp,44.45,Summer,Cash on Delivery,5,10,5
4495,34,Female,Home,Kitchen Set,228.41,Winter,Card,3.5,8,4
4496,24,Male,Home,Kitchen Set,69.23,Spring,Cash on Delivery,4.2,4,2
4497,40,Female,Beauty,Skincare Kit,37.65,Winter,Cash on Delivery,4.3,27,11
4498,23,Male,Electronics,Laptop,1286.98,Spring,Card,4,14,7
4499,28,Female,Footwear,Sneakers,99.44,Winter,Card,3.7,20,5
4500,22,Male,Sports,Football,215.07,Winter,Card,2.5,24,7
4501,27,Male,Electronics,Headphones,975.24,Spring,Card,3.6,4,2
4502,58,Female,Womens Clothing,Skirt,52.67,Spring,Cash on Delivery,3.3,16,8
4503,49,Male,Electronics,Headphones,2177.28,Summer,Card,3.6,26,8
4504,60,Female,Womens Clothing,Top,90.75,Spring,Card,3.7,25,10
4505,23,Female,Footwear,Sneakers,200.4,Autumn,Card,3,19,7
4506,51,Female,Beauty,Perfume,20.2,Autumn,Cash on Delivery,5,15,5
4507,42,Male,Mens Clothing,Shirt,120.04,Summer,Card,4.8,17,6
4508,63,Female,Beauty,Skincare Kit,64.58,Autumn,Card,3.5,6,3
4509,21,Male,Groceries,Rice Pack,5.44,Summer,Card,3.7,22,6
4510,52,Male,Electronics,Mobile Phone,1371.54,Winter,Card,3.4,14,7
4511,30,Male,Footwear,Formal Shoes,193.68,Winter,Card,3.1,14,2
4512,70,Female,Womens Clothing,Jeans,142.97,Winter,Card,4,17,6
4513,61,Female,Accessories,Sunglasses,119.4,Winter,Card,4.3,26,8
4514,55,Female,Womens Clothing,Top,178.14,Autumn,Card,4.7,16,3
4515,65,Male,Groceries,Cooking Oil,13.59,Spring,Card,3.1,10,5
4516,41,Male,Groceries,Beverages,11.01,Summer,Cash on Delivery,4.6,13,4
4517,35,Male,Sports,Yoga Mat,156.76,Winter,Card,3.3,6,3
4518,55,Female,Footwear,Formal Shoes,40.21,Autumn,Card,3.5,14,2
4519,65,Female,Beauty,Skincare Kit,54.03,Summer,Card,3.6,15,5
4520,40,Female,Home,Lamp,216.9,Summer,Card,3.7,4,2
4521,59,Female,Accessories,Sunglasses,29.8,Winter,Cash on Delivery,3.2,10,5
4522,59,Female,Beauty,Perfume,111.6,Spring,Card,2.2,4,2
4523,70,Female,Womens Clothing,Top,161.67,Winter,Card,3.8,17,6
4524,59,Male,Home,Kitchen Set,155.09,Summer,Card,3.6,18,9
4525,61,Female,Sports,Football,140.07,Summer,Card,4,10,5
4526,68,Male,Electronics,Headphones,894.06,Winter,Card,3.9,10,5
4527,45,Female,Footwear,Formal Shoes,232.18,Winter,Card,4.5,20,5
4528,35,Female,Footwear,Sneakers,185.34,Summer,Card,3.6,13,4
4529,54,Male,Sports,Dumbbells,245.45,Summer,Card,3.6,8,4
4530,53,Female,Beauty,Skincare Kit,30.54,Autumn,Card,4,7,1
4531,30,Female,Womens Clothing,Top,95.64,Winter,Cash on Delivery,4.5,17,6
4532,52,Male,Mens Clothing,Shirt,134.28,Winter,Card,3.1,8,4
4533,42,Male,Sports,Football,249.3,Summer,Card,5,18,4
4534,44,Male,Footwear,Sneakers,55.33,Summer,Card,4.5,28,9
4535,60,Male,Groceries,Snacks,10.3,Spring,Cash on Delivery,3.9,17,6
4536,22,Female,Footwear,Formal Shoes,109.51,Spring,Card,4.8,10,5
4537,31,Male,Electronics,Smart Watch,1550.91,Spring,Card,2.1,9,2
4538,38,Male,Footwear,Sneakers,192.19,Autumn,Card,3.5,11,3
4539,49,Male,Electronics,Smart Watch,2208.22,Summer,Card,3.8,8,4
4540,23,Female,Sports,Dumbbells,37.85,Winter,Card,3.1,19,7
4541,40,Female,Footwear,Sneakers,96.16,Summer,Cash on Delivery,4.1,14,2
4542,62,Male,Footwear,Formal Shoes,73.58,Spring,Card,3.2,10,5
4543,27,Female,Footwear,Formal Shoes,108.25,Winter,Card,4.4,15,5
4544,35,Female,Sports,Football,84.39,Summer,Card,4.8,19,7
4545,21,Male,Electronics,Laptop,2196.35,Winter,Card,3.8,10,5
4546,55,Male,Mens Clothing,T-Shirt,56.1,Winter,Card,5,12,6
4547,49,Male,Mens Clothing,Jacket,115.95,Spring,Card,3.7,15,5
4548,60,Male,Sports,Football,122.97,Autumn,Card,3.8,9,2
4549,46,Male,Electronics,Mobile Phone,561.66,Summer,Card,3.8,12,6
4550,69,Female,Womens Clothing,Top,73.88,Summer,Card,4.3,17,6
4551,49,Female,Footwear,Sandals,96.13,Spring,Cash on Delivery,4,15,5
4552,58,Male,Mens Clothing,T-Shirt,128.34,Spring,Card,3.6,22,6
4553,22,Male,Groceries,Cooking Oil,36.2,Autumn,Cash on Delivery,5,20,5
4554,50,Female,Beauty,Skincare Kit,22.59,Spring,Cash on Delivery,3.9,20,5
4555,41,Female,Footwear,Sandals,55.08,Spring,Cash on Delivery,4,26,8
4556,68,Female,Accessories,Wallet,121.36,Winter,Card,2.7,15,5
4557,67,Male,Footwear,Formal Shoes,202.9,Autumn,Card,3.7,20,5
4558,67,Male,Mens Clothing,Jeans,185.7,Autumn,Card,3.1,2,1
4559,24,Male,Mens Clothing,Jeans,156.17,Spring,Card,4.1,11,3
4560,56,Female,Beauty,Perfume,32.07,Summer,Card,3.7,34,12
4561,70,Female,Groceries,Rice Pack,65.38,Summer,Cash on Delivery,3.7,20,5
4562,62,Female,Footwear,Formal Shoes,48.76,Autumn,Card,3.4,10,5
4563,55,Female,Footwear,Sandals,133.82,Spring,Card,4.5,17,6
4564,41,Female,Sports,Yoga Mat,189.59,Autumn,Card,3,10,5
4565,64,Female,Accessories,Handbag,129.45,Autumn,Card,3.9,13,4
4566,67,Male,Footwear,Sandals,151.13,Autumn,Card,3.6,4,2
4567,30,Male,Footwear,Sneakers,122.89,Winter,Card,5,13,4
4568,70,Male,Footwear,Sandals,112.06,Spring,Card,5,25,10
4569,66,Female,Sports,Dumbbells,115.8,Winter,Card,3.2,12,1
4570,55,Female,Groceries,Rice Pack,68.87,Autumn,Cash on Delivery,4,6,3
4571,63,Male,Mens Clothing,Jeans,99.6,Autumn,Cash on Delivery,4.6,14,2
4572,65,Male,Sports,Yoga Mat,112.71,Winter,Card,4.7,25,10
4573,42,Male,Footwear,Formal Shoes,176.05,Summer,Card,4.3,10,5
4574,53,Male,Sports,Football,122.14,Summer,Card,4.7,17,6
4575,29,Female,Womens Clothing,Skirt,70.08,Winter,Card,3.1,8,4
4576,31,Female,Home,Lamp,212.12,Spring,Card,3.6,8,4
4577,22,Male,Mens Clothing,T-Shirt,132.21,Spring,Card,4.2,12,6
4578,61,Male,Home,Lamp,30.41,Spring,Card,4.5,24,7
4579,70,Female,Womens Clothing,Skirt,155.75,Spring,Card,4.8,26,8
4580,23,Female,Womens Clothing,Top,139.64,Summer,Card,3.2,13,4
4581,37,Female,Womens Clothing,Skirt,68.14,Spring,Card,5,15,5
4582,46,Female,Beauty,Skincare Kit,90.16,Autumn,Cash on Delivery,3.4,8,4
4583,30,Male,Groceries,Beverages,31.14,Summer,Cash on Delivery,4.3,22,6
4584,40,Female,Beauty,Perfume,58.36,Winter,Cash on Delivery,3.4,16,3
4585,22,Female,Footwear,Sandals,185.34,Winter,Card,3.7,13,4
4586,36,Female,Footwear,Sneakers,195.92,Spring,Card,3.3,8,4
4587,37,Female,Beauty,Skincare Kit,126.73,Summer,Card,4.4,18,4
4588,36,Male,Sports,Dumbbells,57.52,Winter,Cash on Delivery,3.6,17,6
4589,63,Female,Sports,Yoga Mat,50.03,Summer,Cash on Delivery,4.9,13,4
4590,55,Male,Footwear,Formal Shoes,127.27,Spring,Card,3.8,17,6
4591,59,Male,Footwear,Sandals,146.82,Autumn,Card,2.8,9,2
4592,27,Male,Electronics,Headphones,1476.44,Autumn,Card,5,16,3
4593,40,Female,Home,Kitchen Set,67.92,Spring,Card,4.6,12,6
4594,45,Female,Beauty,Skincare Kit,78.65,Winter,Cash on Delivery,3.6,18,4
4595,64,Male,Mens Clothing,Jacket,158.12,Summer,Card,3.9,4,2
4596,44,Female,Accessories,Sunglasses,92.21,Spring,Card,2.9,15,5
4597,27,Male,Mens Clothing,Shirt,86.53,Winter,Card,4.1,5,0
4598,64,Female,Footwear,Formal Shoes,233.47,Autumn,Card,4.8,6,3
4599,60,Male,Home,Lamp,82.83,Spring,Cash on Delivery,3.6,21,8
4600,60,Female,Sports,Football,217.78,Winter,Card,4.8,18,4
4601,68,Female,Footwear,Sneakers,69.89,Autumn,Cash on Delivery,3.9,9,2
4602,23,Female,Beauty,Perfume,86.48,Winter,Card,4.3,13,4
4603,63,Male,Sports,Yoga Mat,29.89,Autumn,Cash on Delivery,3.9,14,7
4604,25,Male,Sports,Dumbbells,30.91,Autumn,Cash on Delivery,3.9,22,6
4605,44,Female,Beauty,Skincare Kit,138.36,Winter,Card,4.4,16,3
4606,48,Female,Womens Clothing,Dress,42.2,Winter,Cash on Delivery,3.1,16,3
4607,30,Female,Womens Clothing,Dress,137.13,Summer,Card,4.4,16,3
4608,24,Male,Home,Curtains,232.57,Summer,Card,3.6,26,8
4609,25,Female,Accessories,Handbag,22.59,Winter,Cash on Delivery,2.9,12,6
4610,50,Male,Electronics,Smart Watch,2642.49,Winter,Card,3.5,20,5
4611,64,Female,Beauty,Skincare Kit,103.84,Spring,Card,4.3,14,7
4612,28,Female,Beauty,Perfume,107.9,Summer,Card,3.2,11,3
4613,55,Male,Sports,Dumbbells,175.64,Summer,Card,4.4,18,9
4614,42,Male,Electronics,Mobile Phone,909.94,Autumn,Card,3.5,19,7
4615,37,Male,Sports,Dumbbells,72.13,Autumn,Cash on Delivery,3.6,12,6
4616,60,Female,Footwear,Formal Shoes,150.3,Summer,Card,4.2,22,6
4617,32,Male,Sports,Football,59.98,Autumn,Cash on Delivery,4.4,11,3
4618,38,Female,Womens Clothing,Jeans,55.88,Winter,Card,4.9,18,9
4619,62,Male,Mens Clothing,Jeans,86.82,Summer,Cash on Delivery,3,11,3
4620,58,Male,Sports,Football,88.53,Winter,Card,3.5,13,4
4621,20,Male,Footwear,Sneakers,155.1,Autumn,Card,3.8,7,1
4622,43,Female,Beauty,Perfume,79.4,Winter,Cash on Delivery,4.3,21,8
4623,23,Male,Electronics,Mobile Phone,1000.65,Spring,Card,3.6,19,7
4624,34,Male,Electronics,Mobile Phone,654.42,Summer,Card,5,13,4
4625,31,Male,Sports,Dumbbells,226.81,Spring,Card,4.5,4,2
4626,32,Female,Accessories,Sunglasses,40.26,Summer,Card,5,18,4
4627,55,Male,Electronics,Smart Watch,556.03,Autumn,Card,4.1,12,6
4628,35,Female,Beauty,Skincare Kit,108.74,Winter,Card,3.8,4,2
4629,27,Female,Home,Curtains,176.23,Autumn,Card,4.1,20,5
4630,30,Female,Footwear,Formal Shoes,189.68,Summer,Card,4,13,4
4631,34,Female,Sports,Yoga Mat,196.56,Summer,Card,3.8,14,7
4632,52,Male,Sports,Football,42.78,Winter,Cash on Delivery,2.5,10,5
4633,70,Male,Mens Clothing,Jeans,79.5,Autumn,Card,4.4,13,4
4634,42,Female,Footwear,Sneakers,145.34,Summer,Card,4.1,6,3
4635,29,Male,Electronics,Laptop,1135.48,Autumn,Card,4.2,8,4
4636,33,Female,Footwear,Sandals,156.04,Summer,Card,4.4,20,5
